run,trial_index,face,face_onset_psy,face_onset_dev,correct_key,response_key,is_resp_corr,rt_psy,rt_dev
1,56,MFA,107.19538345816545,1198.7982529580001,green,NaN,0,NaN,NaN
1,57,WAA,108.79478737502359,1200.3992478750001,red,NaN,0,NaN,NaN
1,58,MSA,110.51134220813401,1202.1159743330002,green,NaN,0,NaN,NaN
1,59,MAB,112.2446980830282,1203.847594458,green,NaN,0,NaN,NaN
1,60,WAB,113.77861529099755,1205.380850042,red,NaN,0,NaN,NaN
1,61,MFB,115.49481275002472,1207.097888208,green,NaN,0,NaN,NaN
1,62,MHB,117.44460766599514,1209.0473791250001,green,NaN,0,NaN,NaN
1,63,MNB,119.02792374999262,1210.6309961670001,green,NaN,0,NaN,NaN
1,64,WFB,120.82798333303072,1212.430916917,red,NaN,0,NaN,NaN
1,65,WSA,122.61158566595986,1214.2136109580001,red,NaN,0,NaN,NaN
1,66,WFB,124.46127287507989,1216.064308625,red,NaN,0,NaN,NaN
1,67,WNA,126.19473987515084,1217.7973995,red,NaN,0,NaN,NaN
1,68,MAA,127.94437141600065,1219.54715,green,NaN,0,NaN,NaN
1,69,MSB,129.46126991603523,1221.0665572500002,green,NaN,0,NaN,NaN
1,70,WHA,131.12799674994312,1222.731052625,red,NaN,0,NaN,NaN
1,71,MFA,132.97781083313748,1224.580634375,green,NaN,0,NaN,NaN
1,72,WHB,134.92792633315548,1226.5309173750002,red,NaN,0,NaN,NaN
1,73,WFA,136.76123875007033,1228.363548542,red,NaN,0,NaN,NaN
1,74,MFB,138.5445779999718,1230.147187792,green,NaN,0,NaN,NaN
1,75,WFA,140.31112500000745,1231.9144693330002,red,NaN,0,NaN,NaN
1,76,WHA,142.01105187507346,1233.614927625,red,NaN,0,NaN,NaN
1,77,WNB,143.8444712080527,1235.4475381670002,red,NaN,0,NaN,NaN
1,78,WAB,145.62777454103343,1237.230835708,red,NaN,0,NaN,NaN
1,79,MHB,147.44431958300993,1239.0467982920002,green,NaN,0,NaN,NaN
1,80,MHA,149.0609062500298,1240.663536833,green,NaN,0,NaN,NaN
1,81,MSB,150.94430775009096,1242.5473488330001,green,NaN,0,NaN,NaN
1,82,WSA,152.8109792910982,1244.4138897500002,red,NaN,0,NaN,NaN
1,83,MSB,154.66102350014262,1246.263938,green,NaN,0,NaN,NaN
1,84,WNA,156.4616018331144,1248.0638305,red,NaN,0,NaN,NaN
1,85,WSB,158.01086945808493,1249.614191583,red,NaN,0,NaN,NaN
1,86,MHB,159.67772600008175,1251.280394458,green,NaN,0,NaN,NaN
1,87,WSB,161.3609874160029,1252.964485792,red,NaN,0,NaN,NaN
1,88,MNB,163.27774245804176,1254.8811103750002,green,NaN,0,NaN,NaN
1,89,MNA,165.09428008296527,1256.696628917,green,NaN,0,NaN,NaN
1,90,WHB,166.91068012500182,1258.5134760830001,red,NaN,0,NaN,NaN
1,91,WSA,168.810982957948,1260.414023792,red,NaN,0,NaN,NaN
1,92,WAA,170.4608555829618,1262.06361375,red,NaN,0,NaN,NaN
1,93,MFA,172.02766962512396,1263.6309087920001,green,NaN,0,NaN,NaN
1,94,WHB,173.71091537503526,1265.3136490000002,red,NaN,0,NaN,NaN
1,95,MNB,175.2622592910193,1266.863370917,green,NaN,0,NaN,NaN
1,96,MSA,176.89429670805112,1268.498130375,green,NaN,0,NaN,NaN
1,97,WHA,178.69419587496668,1270.2974228330002,red,NaN,0,NaN,NaN
1,98,MAA,180.4940532911569,1272.097039875,green,NaN,0,NaN,NaN
1,99,MFA,182.31078208307736,1273.9140837500001,green,NaN,0,NaN,NaN
1,100,MAA,183.96051716594957,1275.56347725,green,NaN,0,NaN,NaN
1,101,WFA,185.84672791603953,1277.449480583,red,NaN,0,NaN,NaN
1,102,MSA,187.5123920829501,1279.116162125,green,NaN,0,NaN,NaN
1,103,WAA,189.21067695808597,1280.8136650420001,red,NaN,0,NaN,NaN
1,104,MHA,191.01143883308396,1282.6148903330002,green,NaN,0,NaN,NaN
1,105,WNB,192.56071929098107,1284.163967083,red,NaN,0,NaN,NaN
1,106,WHA,194.17741012503393,1285.7805175830001,red,NaN,0,NaN,NaN
1,107,MAB,196.12738291616552,1287.7303744170001,green,NaN,0,NaN,NaN
1,108,WAB,198.07793200016022,1289.680130875,red,NaN,0,NaN,NaN
1,109,MFB,199.893796000164,1291.49729825,green,NaN,0,NaN,NaN
1,110,WNA,201.66047691600397,1293.263703417,red,NaN,0,NaN,NaN
1,111,MAB,203.24398158304393,1294.847381,green,NaN,0,NaN,NaN
1,112,WFB,204.91045545809902,1296.513738667,red,NaN,0,NaN,NaN
1,113,MNA,206.76036912505515,1298.363267875,green,NaN,0,NaN,NaN
1,114,WFA,208.4771630410105,1300.080200583,red,NaN,0,NaN,NaN
1,115,WAB,210.26043341611512,1301.8634125830001,red,NaN,0,NaN,NaN
1,116,WNB,211.7965229160618,1303.398389708,red,NaN,0,NaN,NaN
1,117,MFB,213.3602113330271,1304.963299833,green,NaN,0,NaN,NaN
1,118,MHA,214.87700379104353,1306.479796708,green,NaN,0,NaN,NaN
1,119,MHB,216.4642529580742,1308.066996708,green,NaN,0,NaN,NaN
1,120,WFB,218.21078291605227,1309.823958417,red,NaN,0,NaN,NaN
1,121,MSB,219.99358525010757,1311.5964160830001,green,NaN,0,NaN,NaN
1,122,WAB,221.96106650005095,1313.5638269170001,red,NaN,0,NaN,NaN
1,123,WSA,223.87670008302666,1315.483011125,red,NaN,0,NaN,NaN
1,124,MSA,225.6598379581701,1317.262874292,green,NaN,0,NaN,NaN
1,125,WNA,227.24349104100838,1318.846423417,red,NaN,0,NaN,NaN
1,126,WNB,228.94320191605948,1320.5464361670001,red,NaN,0,NaN,NaN
1,127,MNA,230.74326383299194,1322.3464988750002,green,NaN,0,NaN,NaN
1,128,WFA,232.709868832957,1324.3128759580002,red,NaN,0,NaN,NaN
1,129,WNB,234.36128887510858,1325.963834583,red,NaN,0,NaN,NaN
1,130,MFA,235.90975362504832,1327.512965917,green,NaN,0,NaN,NaN
1,131,MHB,237.509773415979,1329.11297775,green,NaN,0,NaN,NaN
1,132,MHA,239.09308870811947,1330.696078958,green,NaN,0,NaN,NaN
1,133,MSB,240.65972108300775,1332.2627630420002,green,NaN,0,NaN,NaN
1,134,WAB,242.47627804102376,1334.0804057080002,red,NaN,0,NaN,NaN
1,135,WFA,244.12638929113746,1335.729982583,red,NaN,0,NaN,NaN
1,136,MAB,245.94619804108515,1337.5481575420001,green,NaN,0,NaN,NaN
1,137,MHA,247.6627643329557,1339.266062458,green,NaN,0,NaN,NaN
1,138,WHB,249.39283433300443,1340.996210917,red,NaN,0,NaN,NaN
1,139,MAA,251.02614991599694,1342.629185208,green,NaN,0,NaN,NaN
1,140,MAB,252.9594961660914,1344.562892833,green,NaN,0,NaN,NaN
1,141,MNB,254.59257745812647,1346.1952215000001,green,NaN,0,NaN,NaN
1,142,WAA,256.525929375086,1348.129124708,red,NaN,0,NaN,NaN
1,143,MFB,258.32722958317026,1349.9299256250001,green,NaN,0,NaN,NaN
1,144,WNA,260.00929025001824,1351.615259375,red,NaN,0,NaN,NaN
1,145,WFB,261.9257790411357,1353.528595958,red,NaN,0,NaN,NaN
1,146,MAA,263.59547404106706,1355.197656,green,NaN,0,NaN,NaN
1,147,MFA,265.21285925013945,1356.815384,green,NaN,0,NaN,NaN
1,148,WSB,267.1921648751013,1358.795218875,red,NaN,0,NaN,NaN
1,149,MNA,269.1421992080286,1360.748754042,green,NaN,0,NaN,NaN
1,150,WHA,270.97560445801355,1362.5785089170001,red,NaN,0,NaN,NaN
1,151,MHB,272.69224441610277,1364.2951117500002,green,NaN,0,NaN,NaN
1,152,WAA,274.44219583296217,1366.045213583,red,NaN,0,NaN,NaN
1,153,WSB,276.3087990831118,1367.9165601250002,red,NaN,0,NaN,NaN
1,154,MSA,277.8623794161249,1369.464387208,green,NaN,0,NaN,NaN
1,155,WHA,279.8084092910867,1371.4114012500002,red,NaN,0,NaN,NaN
1,156,WFB,281.60863295802847,1373.214421292,red,NaN,0,NaN,NaN
1,157,WSA,283.49213495803997,1375.094757458,red,NaN,0,NaN,NaN
1,158,MFB,285.46070375014096,1377.0635851250001,green,NaN,0,NaN,NaN
1,159,WHB,287.2584275410045,1378.861545708,red,NaN,0,NaN,NaN
1,160,MNB,288.8083605831489,1380.411217042,green,NaN,0,NaN,NaN
1,161,MHB,290.6083577910904,1382.211093458,green,NaN,0,NaN,NaN
1,162,MHA,292.55826545809396,1384.161391333,green,NaN,0,NaN,NaN
1,163,WSB,294.2582523331512,1385.861282542,red,NaN,0,NaN,NaN
1,164,WFB,296.143071541097,1387.745539167,red,NaN,0,NaN,NaN
1,165,MAA,298.0413237081375,1389.6444127080001,green,NaN,0,NaN,NaN
1,166,WNA,299.65954383299686,1391.262233333,red,NaN,0,NaN,NaN
1,167,MFA,301.5580037080217,1393.1605376670002,green,NaN,0,NaN,NaN
1,168,MHB,303.54130358295515,1395.144248542,green,NaN,0,NaN,NaN
1,169,MHA,305.15795120806433,1396.76086725,green,NaN,0,NaN,NaN
1,170,WSB,306.94125420809723,1398.5441386670002,red,NaN,0,NaN,NaN
1,171,WFA,308.47452408308163,1400.077412375,red,NaN,0,NaN,NaN
1,172,MAA,310.2256130410824,1401.828408667,green,NaN,0,NaN,NaN
1,173,WHB,311.8913854160346,1403.494161417,red,NaN,0,NaN,NaN
1,174,WAA,313.7076759999618,1405.3105306250002,red,NaN,0,NaN,NaN
1,175,MNB,315.32437416608445,1406.9273338750002,green,NaN,0,NaN,NaN
1,176,MFA,316.99099358310923,1408.593760708,green,NaN,0,NaN,NaN
1,177,MSA,318.6925707911141,1410.2950238750002,green,NaN,0,NaN,NaN
1,178,WNB,320.29476762516424,1411.895861792,red,NaN,0,NaN,NaN
1,179,MAB,321.82419616612606,1413.426518708,green,NaN,0,NaN,NaN
1,180,WNB,323.5573579161428,1415.1600908330001,red,NaN,0,NaN,NaN
1,181,WHA,325.4906852080021,1417.0936584580002,red,NaN,0,NaN,NaN
1,182,WAB,327.4572568750009,1419.060528792,red,NaN,0,NaN,NaN
1,183,WNA,329.423783833161,1421.0300582500001,red,NaN,0,NaN,NaN
1,184,MAB,331.37376216612756,1422.9767477500002,green,NaN,0,NaN,NaN
1,185,MSA,332.906994207995,1424.509951667,green,NaN,0,NaN,NaN
1,186,WAA,334.67773304111324,1426.279897417,red,NaN,0,NaN,NaN
1,187,MNA,336.6586949159391,1428.2602148750002,green,NaN,0,NaN,NaN
1,188,MFB,338.22344162501395,1429.826683083,green,NaN,0,NaN,NaN
1,189,WHA,340.09017112501897,1431.693267458,red,NaN,0,NaN,NaN
1,190,WSA,341.7581992079504,1433.361040083,red,NaN,0,NaN,NaN
1,191,MSB,343.32324595795944,1434.9262815000002,green,NaN,0,NaN,NaN
1,192,WSA,345.206635333132,1436.8099993750002,red,NaN,0,NaN,NaN
1,193,MFB,346.95666887494735,1438.559460292,green,NaN,0,NaN,NaN
1,194,MNB,348.57332991599105,1440.176069333,green,NaN,0,NaN,NaN
1,195,WHB,350.52335399994627,1442.1265862500002,red,NaN,0,NaN,NaN
1,196,MSB,352.2747448331211,1443.877353583,green,NaN,0,NaN,NaN
1,197,WAB,354.25637316610664,1445.8595064580002,red,NaN,0,NaN,NaN
1,198,WFA,355.92463929113,1447.52748225,red,NaN,0,NaN,NaN
1,199,WFB,357.5897487080656,1449.1929064580002,red,NaN,0,NaN,NaN
1,200,MNA,359.5728254581336,1451.175857125,green,NaN,0,NaN,NaN
